"time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","ozone","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","country","province","date","precipAccumulation"
1580659200,"Clear throughout the day.","clear-day",1580689200,1580726460,0.3,0.0011,0.0062,1580666580,0.02,"snow",-7.01,1580715660,-22.68,1580773260,-10.54,1580716020,-27.44,1580773260,-32.16,0.28,1026.6,1.59,4.67,1580713200,235,0.14,3,1580708400,16.093,340.2,-26.41,1580686200,-7.01,1580715660,-32.24,1580686140,-10.54,1580716020,"China","Gansu",2020-02-03,0.1
1580745600,"Clear throughout the day.","partly-cloudy-day",1580775540,1580812980,0.33,0.0031,0.0087,1580762100,0.03,"snow",-5.56,1580800980,-21.81,1580858940,-9.85,1580801040,-26.25,1580859300,-29.75,0.3,1024.3,1.6,6.44,1580795820,253,0.37,4,1580794200,16.093,350.7,-22.68,1580773260,-5.56,1580800980,-27.44,1580773260,-9.85,1580801040,"China","Gansu",2020-02-04,0.2
1580832000,"Mostly cloudy throughout the day.","partly-cloudy-day",1580861880,1580899440,0.36,0.0026,0.0075,1580837760,0.03,"snow",-7.06,1580886960,-22.78,1580945160,-7.25,1580885280,-27.64,1580945400,-29.43,0.3,1023.5,1.25,2.68,1580892060,333,0.49,3,1580881920,16.093,325,-21.81,1580858940,-7.06,1580886960,-26.25,1580859300,-7.25,1580885280,"China","Gansu",2020-02-05,0.2
1580918400,"Mostly cloudy throughout the day.","partly-cloudy-day",1580948220,1580985900,0.4,0.0142,0.1009,1580990400,0.03,"snow",-5.35,1580975340,-20.47,1581029940,-8.92,1580975280,-24.9,1581029280,-28.5,0.32,1025,1.42,6.06,1580972580,228,0.57,3,1580966160,16.093,316,-22.78,1580945160,-5.35,1580975340,-27.64,1580945400,-8.92,1580975280,"China","Gansu",2020-02-06,0.8
1581004800,"Clear throughout the day.","clear-day",1581034560,1581072360,0.43,0.0032,0.0164,1581064740,0.04,"snow",-5.64,1581059400,-20.82,1581118920,-5.8,1581058080,-24.65,1581115680,-27.8,0.32,1029,1.32,2.35,1581087600,359,0.21,4,1581053100,16.093,328,-20.47,1581029940,-5.64,1581059400,-24.9,1581029280,-5.8,1581058080,"China","Gansu",2020-02-07,0.1
1581091200,"Clear throughout the day.","clear-day",1581120900,1581158820,0.47,9e-04,0.0072,1581152400,0.02,"snow",-6.55,1581147660,-21.44,1581204840,-7.12,1581144660,-25.76,1581204960,-27.47,0.34,1034.5,1.15,2.31,1581091200,346,0.07,3,1581139560,16.093,363.5,-20.82,1581118920,-6.55,1581147660,-24.65,1581115680,-7.12,1581144660,"China","Gansu",2020-02-08,0
1581177600,"Clear throughout the day.","clear-day",1581207240,1581245280,0.51,0.0025,0.0087,1581237300,0.04,"snow",-3.86,1581234300,-20.47,1581291240,-4.77,1581231480,-25.6,1581291120,-27.31,0.34,1030.1,1.27,3.8,1581232680,237,0.09,3,1581226260,16.093,362.5,-21.44,1581204840,-3.86,1581234300,-25.76,1581204960,-4.77,1581231480,"China","Gansu",2020-02-09,0.1
1581264000,"Clear throughout the day.","clear-day",1581293580,1581331740,0.55,0.0042,0.0094,1581328800,0.04,"snow",-3.39,1581319980,-21.11,1581378000,-6.88,1581320460,-26.12,1581378060,-27.7,0.3,1021.2,1.68,5.4,1581315360,244,0.1,4,1581312300,16.093,322.7,-20.47,1581291240,-3.39,1581319980,-25.6,1581291120,-6.88,1581320460,"China","Gansu",2020-02-10,0.2
1581350400,"Clear throughout the day.","clear-day",1581379920,1581418200,0.59,0.0013,0.0051,1581368400,0.03,"snow",-1.5,1581407040,-19.2,1581463200,-1.78,1581407040,-24.42,1581463680,-27.75,0.29,1020,1.44,2.54,1581397320,252,0.02,4,1581398700,16.093,327.7,-21.11,1581378000,-1.5,1581407040,-26.12,1581378060,-1.78,1581407040,"China","Gansu",2020-02-11,0.1
1581436800,"Clear throughout the day.","clear-day",1581466260,1581504720,0.62,0.0019,0.0096,1581518820,0.02,"snow",0.26,1581492900,-13.54,1581550080,-2.55,1581492780,-18.82,1581550560,-25.59,0.29,1016.2,1.87,3.82,1581492780,244,0.04,4,1581485280,16.093,327.1,-19.2,1581463200,0.26,1581492900,-24.42,1581463680,-2.55,1581492780,"China","Gansu",2020-02-12,0.1
1581523200,"Windy in the afternoon.","wind",1581552600,1581591180,0.66,0.032,0.1537,1581581640,0.1,"snow",-2.49,1581569700,-23.39,1581638280,-9.16,1581568980,-29.03,1581638400,-23.25,0.35,1015.8,3.45,18.52,1581571680,279,0.44,4,1581570720,16.093,331.9,-16.19,1581606000,-2.49,1581569700,-21.36,1581606000,-9.16,1581568980,"China","Gansu",2020-02-13,1.2
1581609600,"Partly cloudy throughout the day.","partly-cloudy-day",1581638940,1581677640,0.7,0.0033,0.0083,1581692400,0.07,"snow",-13.13,1581662940,-26.66,1581722280,-20.52,1581663060,-32.63,1581722760,-28.64,0.43,1030.6,2.29,3.85,1581662460,4,0.34,3,1581659100,15.282,352.8,-25.4,1581692400,-13.13,1581662940,-30.33,1581692400,-20.52,1581663060,"China","Gansu",2020-02-14,0.3
1581696000,"Clear throughout the day.","clear-day",1581725280,1581764100,0.74,0.0023,0.0075,1581723360,0.05,"snow",-7.95,1581750900,-21.46,1581786420,-13.2,1581751380,-21.19,1581786420,-32.84,0.3,1038.9,1.73,3.91,1581747120,323,0.05,4,1581744840,16.093,349.6,-26.66,1581722280,-7.95,1581750900,-32.63,1581722760,-13.2,1581751380,"China","Gansu",2020-02-15,0.3
1581782400,"Partly cloudy throughout the day.","partly-cloudy-day",1581811620,1581850560,0.77,0.0026,0.0072,1581789600,0.05,"snow",-6.27,1581837480,-20.93,1581896220,-10.07,1581836580,-25.45,1581896280,-29.7,0.29,1033,1.35,2.65,1581839280,320,0.53,4,1581831600,16.093,341.2,-21.46,1581786420,-6.27,1581837480,-21.19,1581786420,-10.07,1581836580,"China","Gansu",2020-02-16,0.2
1581868800,"Clear throughout the day.","clear-day",1581897900,1581937020,0.8,0.0099,0.0609,1581941280,0.04,"snow",-2.95,1581925440,-19.87,1581982740,-3.23,1581925440,-25.38,1581982860,-26.03,0.35,1033.1,1.18,3.35,1581919920,212,0.1,5,1581917340,16.093,336.4,-20.93,1581896220,-2.95,1581925440,-25.45,1581896280,-3.23,1581925440,"China","Gansu",2020-02-17,0.5
1581955200,"Clear throughout the day.","clear-day",1581984240,1582023480,0.84,0.0071,0.0253,1582016280,0.1,"snow",-4.02,1582008660,-19.12,1582068360,-11,1582007460,-23.99,1582068060,-26.22,0.32,1027.2,2.99,15.54,1582007340,266,0.19,4,1582003860,16.093,360.3,-19.87,1581982740,-4.02,1582008660,-25.38,1581982860,-11,1582007460,"China","Gansu",2020-02-18,0.3
1582041600,"Mostly cloudy throughout the day.","partly-cloudy-day",1582070580,1582109940,0.87,0.0032,0.0174,1582124400,0.03,"snow",-2.31,1582098240,-21.06,1582155480,-4.79,1582098060,-25.57,1582128300,-25.33,0.35,1021.6,1.93,3.99,1582041600,189,0.54,3,1582090260,15.388,390.3,-19.12,1582068360,-2.31,1582098240,-25.1,1582124400,-4.79,1582098060,"China","Gansu",2020-02-19,0.2
1582128000,"Mostly cloudy throughout the day.","partly-cloudy-day",1582156920,1582196400,0.9,0.0221,0.0505,1582189740,0.15,"snow",-7.51,1582183260,-16.8,1582241460,-14.43,1582182840,-22.14,1582220460,-24.66,0.45,1033.1,2.47,11.15,1582182420,291,0.69,3,1582178520,15.626,396.8,-21.06,1582155480,-7.51,1582183260,-25.57,1582128300,-14.43,1582182840,"China","Gansu",2020-02-20,1.3
1582214400,"Clear throughout the day.","clear-day",1582243260,1582282860,0.93,0.0037,0.0094,1582232400,0.11,"snow",-2.08,1582270860,-17.06,1582327560,-6.64,1582270920,-21.18,1582327560,-23.43,0.36,1031.5,2.38,8.43,1582266240,257,0.02,5,1582263000,16.093,337.9,-16.8,1582241460,-2.08,1582270860,-22.14,1582220460,-6.64,1582270920,"China","Gansu",2020-02-21,0.2
1582300800,"Clear throughout the day.","clear-day",1582329540,1582369320,0.97,0.0023,0.0099,1582342080,0.09,"snow",1.93,1582357680,-15.44,1582414440,-0.77,1582357680,-19.63,1582414380,-22.73,0.33,1025.3,1.7,4.74,1582356420,232,0,5,1582349400,16.093,335.8,-17.06,1582327560,1.93,1582357680,-21.18,1582327560,-0.77,1582357680,"China","Gansu",2020-02-22,0.1
1582387200,"Mostly cloudy throughout the day.","partly-cloudy-day",1582415880,1582455780,1,0.0036,0.0084,1582412880,0.07,"snow",2.79,1582441200,-14.83,1582499520,2.51,1582441200,-18.23,1582500300,-21.52,0.32,1017.2,1.32,2.56,1582408680,223,0.55,4,1582435860,16.093,321.2,-15.44,1582414440,2.79,1582441200,-19.63,1582414380,2.51,1582441200,"China","Gansu",2020-02-23,0.2
1582473600,"Clear throughout the day.","clear-day",1582502220,1582542240,0.03,0.001,0.0072,1582524000,0.06,"snow",2.64,1582530240,-16.57,1582586760,-0.76,1582530480,-20.29,1582586820,-20.41,0.38,1016.9,1.87,8.48,1582525560,274,0.16,6,1582522020,16.093,296,-14.83,1582499520,2.64,1582530240,-18.23,1582500300,-0.76,1582530480,"China","Gansu",2020-02-24,0
1582560000,"Clear throughout the day.","clear-day",1582588500,1582628700,0.06,0.0028,0.0083,1582567200,0.09,"snow",2,1582616040,-15.51,1582671540,0.5,1582610820,-17.02,1582659600,-22.91,0.31,1018.1,1.34,2.3,1582577280,45,0.02,5,1582608000,16.093,318.5,-16.57,1582586760,2,1582616040,-20.29,1582586820,0.5,1582610820,"China","Gansu",2020-02-25,0.1
1582646400,"Foggy overnight.","partly-cloudy-day",1582674840,1582715160,0.09,0.013,0.0596,1582716540,0.14,"snow",0.27,1582699200,-12.09,1582740360,-2.85,1582694340,-14.27,1582731480,-18.96,0.43,1019.2,1.78,3.93,1582705440,345,0.34,5,1582694340,16.093,324.2,-15.51,1582671540,0.27,1582699200,-17.02,1582659600,-2.85,1582694340,"China","Gansu",2020-02-26,0.4
1582732800,"Foggy in the morning.","snow",1582761180,1582801680,0.12,0.1082,0.544,1582794000,0.26,"snow",-1,1582788000,-16.96,1582846740,-1.26,1582786200,-21.37,1582846740,-15.07,0.58,1021.2,1.13,3.6,1582784400,310,0.89,3,1582781040,9.464,341.9,-12.09,1582740360,-1,1582788000,-15.67,1582815600,-1.26,1582786200,"China","Gansu",2020-02-27,3.8
1582819200,"Clear throughout the day.","clear-day",1582847460,1582888140,0.15,0.0019,0.0073,1582872720,0.06,"snow",3.13,1582876440,-15.07,1582932480,2.87,1582877220,-18.55,1582932840,-20.87,0.37,1016.2,1.47,3.45,1582868640,227,0.06,6,1582868040,16.093,333.6,-16.96,1582846740,3.13,1582876440,-21.37,1582846740,2.87,1582877220,"China","Gansu",2020-02-28,0.1
1582905600,"Foggy in the evening and overnight.","partly-cloudy-day",1582933800,1582974600,0.18,0.0556,0.3079,1582986900,0.1,"snow",-2.96,1582952940,-13.75,1583019000,-6.04,1582952700,-16.51,1583020800,-18.07,0.52,1020.9,1.78,3.79,1582968000,18,0.75,5,1582954380,12.276,307.9,-15.07,1582932480,-2.96,1582952940,-18.55,1582932840,-6.04,1582952700,"China","Gansu",2020-02-29,2.5
1582992000,"Foggy until evening.","snow",1583020080,1583061060,0.21,0.1975,0.6826,1583054340,0.33,"snow",-3.66,1583046600,-16.81,1583106960,-6.36,1583045040,-20.41,1583107140,-14.95,0.66,1023.8,1.57,3.47,1583029680,74,1,4,1583040480,3.05,318.1,-13.75,1583019000,-3.66,1583046600,-16.55,1583021160,-6.36,1583045040,"China","Gansu",2020-03-01,7.8
1583078400,"Overcast throughout the day.","cloudy",1583106420,1583147520,0.24,0.0192,0.1749,1583078400,0.13,"snow",-3.58,1583133480,-16.35,1583190780,-5.03,1583128860,-18,1583156760,-19.86,0.51,1023.7,1.35,2.86,1583139300,349,0.97,4,1583126880,14.452,320.7,-16.81,1583106960,-3.58,1583133480,-20.41,1583107140,-5.03,1583128860,"China","Gansu",2020-03-02,1
1583164800,"Clear throughout the day.","partly-cloudy-day",1583192760,1583233980,0.27,0.0079,0.0262,1583193600,0.11,"snow",-2.68,1583221020,-19.98,1583277360,-6.52,1583221200,-24.75,1583277480,-22.04,0.43,1024.1,1.44,4.9,1583216580,321,0.33,5,1583212740,15.945,345.1,-16.35,1583190780,-2.68,1583221020,-16.08,1583190780,-6.52,1583221200,"China","Gansu",2020-03-03,0.4
1583251200,"Clear throughout the day.","clear-day",1583279040,1583320440,0.31,7e-04,0.0062,1583312400,0.03,"snow",-1.41,1583307780,-17.47,1583363700,-5.31,1583307900,-21.61,1583364540,-23.48,0.39,1020.6,1.83,6.22,1583306580,227,0.03,6,1583299920,16.093,322.8,-19.98,1583277360,-1.41,1583307780,-24.75,1583277480,-5.31,1583307900,"China","Gansu",2020-03-04,0
1583337600,"Partly cloudy throughout the day.","partly-cloudy-day",1583365380,1583406840,0.34,0.0279,0.1667,1583399580,0.08,"snow",1.14,1583391660,-17.54,1583448900,-3.33,1583391600,-21.87,1583448900,-21.27,0.4,1014.1,2.1,11.97,1583389740,269,0.5,6,1583386200,16.093,312.1,-17.47,1583363700,1.14,1583391660,-21.61,1583364540,-3.33,1583391600,"China","Gansu",2020-03-05,0.8
1583424000,"Clear throughout the day.","clear-day",1583451660,1583493300,0.38,0.0021,0.0166,1583424000,0.02,"snow",1.27,1583481000,-14.82,1583536920,-0.9,1583481060,-19.17,1583536800,-24.23,0.31,1014.6,1.48,4.3,1583479920,270,0.1,6,1583472300,16.093,327.9,-17.54,1583448900,1.27,1583481000,-21.87,1583448900,-0.9,1583481060,"China","Gansu",2020-03-06,0.1
1583510400,"Clear throughout the day.","clear-day",1583538000,1583579760,0.42,8e-04,0.0073,1583593080,0.01,"snow",5.94,1583567220,-13.52,1583624700,3.8,1583567100,-18.4,1583624400,-20.28,0.32,1006.6,1.82,6.03,1583569920,192,0.09,6,1583558940,16.093,322.4,-14.82,1583536920,5.94,1583567220,-19.17,1583536800,3.8,1583567100,"China","Gansu",2020-03-07,0
1583596800,"Foggy throughout the day.","snow",1583624280,1583666220,0.45,0.1165,0.3131,1583636940,0.26,"snow",-6.61,1583653080,-15.99,1583712000,-10.67,1583651700,-20.36,1583712000,-18.48,0.54,1017,2.19,3.91,1583635320,16,1,4,1583645280,6.148,335.1,-14.11,1583679600,-6.61,1583653080,-18.4,1583624400,-10.67,1583651700,"China","Gansu",2020-03-08,5.6
1583683200,"Foggy in the morning.","partly-cloudy-day",1583710620,1583752680,0.49,0.0894,0.3259,1583711940,0.24,"snow",-4.71,1583740200,-20.05,1583797260,-9.42,1583740380,-24.67,1583797200,-22.65,0.46,1028,1.75,7.13,1583736480,359,0.64,4,1583735280,8.493,376.4,-16.79,1583766000,-4.71,1583740200,-20.37,1583712240,-9.42,1583740380,"China","Gansu",2020-03-09,5.4
1583769600,"Clear throughout the day.","clear-day",1583796900,1583839140,0.53,0.0011,0.0094,1583787600,0.01,"snow",-2.31,1583826600,-20.04,1583881860,-6.26,1583826540,-24.2,1583880600,-27.19,0.29,1022.9,1.66,6.89,1583829840,278,0,6,1583817900,16.093,378.2,-20.05,1583797260,-2.31,1583826600,-24.67,1583797200,-6.26,1583826540,"China","Gansu",2020-03-10,0.1
1583856000,"Partly cloudy throughout the day.","partly-cloudy-day",1583883240,1583925600,0.57,0.0271,0.1891,1583917380,0.09,"snow",-1.31,1583911320,-18.52,1583970060,-4.93,1583907240,-18.25,1583970060,-24.92,0.35,1016.7,1.63,9.61,1583915760,310,0.37,5,1583906400,16.087,331.3,-20.04,1583881860,-1.31,1583911320,-24.2,1583880600,-4.93,1583907240,"China","Gansu",2020-03-11,0.9
1583942400,"Foggy in the afternoon and evening.","snow",1583969520,1584012060,0.61,0.1785,0.5807,1584004800,0.28,"snow",-6.98,1583988360,-23.56,1584056580,-11.58,1583987580,-28.35,1584056580,-20.74,0.55,1022.8,1.96,7.31,1584003900,27,0.86,5,1583990100,10.604,319.5,-18.52,1583970060,-6.98,1583988360,-20.6,1584020100,-11.58,1583987580,"China","Gansu",2020-03-12,9.1
1584028800,"Clear throughout the day.","clear-day",1584055860,1584098520,0.65,0.0022,0.0092,1584044100,0.05,"snow",-1.95,1584085740,-18.93,1584140640,-4.97,1584085860,-23.52,1584141180,-26.07,0.38,1031.7,1.45,3.19,1584079920,290,0.16,7,1584078000,16.093,318.1,-23.56,1584056580,-1.95,1584085740,-28.35,1584056580,-4.97,1584085860,"China","Gansu",2020-03-13,0.2
1584115200,"Partly cloudy throughout the day.","partly-cloudy-day",1584142140,1584184980,0.68,0.0022,0.0094,1584122400,0.05,"snow",1.61,1584171600,-14.28,1584226740,0.99,1584169020,-14.01,1584226740,-24.04,0.31,1025.7,1.3,2.33,1584115200,12,0.54,6,1584161940,16.093,311.4,-18.93,1584140640,1.61,1584171600,-23.52,1584141180,0.99,1584169020,"China","Gansu",2020-03-14,0.1
1584201600,"Foggy in the evening and overnight.","cloudy",1584228480,1584271440,0.72,0.0448,0.266,1584282600,0.12,"snow",-1.63,1584248220,-14.55,1584313380,-4.52,1584241620,-14.28,1584313380,-18.45,0.46,1022.2,1.48,3.02,1584260760,40,0.99,4,1584250080,12.118,324.4,-14.28,1584226740,-1.63,1584248220,-14.01,1584226740,-4.52,1584241620,"China","Gansu",2020-03-15,2
1584288000,"Overcast throughout the day.","partly-cloudy-day",1584314760,1584357900,0.75,0.0219,0.1916,1584288000,0.19,"snow",-1.66,1584344700,-16.79,1584400680,-4.73,1584339060,-20.78,1584401220,-17.03,0.55,1025.7,1.49,3.08,1584347760,335,0.85,5,1584336420,13.575,331.4,-14.55,1584313380,-1.66,1584344700,-16.62,1584366660,-4.73,1584339060,"China","Gansu",2020-03-16,1.1
1584374400,"Clear throughout the day.","clear-day",1584401100,1584444360,0.79,0.0047,0.0207,1584434940,0.06,"snow",1.1,1584430920,-15.06,1584489000,0.42,1584428280,-19.25,1584488940,-18.79,0.46,1024.4,1.32,2.13,1584424440,319,0.28,7,1584423120,16.093,341.8,-16.79,1584400680,1.1,1584430920,-20.78,1584401220,0.42,1584428280,"China","Gansu",2020-03-17,0.1
1579622400,"Mostly cloudy throughout the day.","partly-cloudy-day",1579648260,1579687620,0.92,0.0153,0.0722,1579641480,0.14,"rain",24.6,1579679820,16.96,1579713960,24.43,1579679880,17.74,1579719420,15.86,0.84,1019.7,1.44,4.61,1579672680,140,0.77,5,1579668480,16.093,248.9,14.07,1579632720,24.6,1579679820,14.46,1579632900,24.43,1579679880,"China","Guangdong",2020-01-22,NA
1579708800,"Mostly cloudy throughout the day.","partly-cloudy-day",1579734600,1579774080,0.96,0.0158,0.0502,1579738920,0.2,"rain",25.93,1579765920,17.75,1579809000,25.82,1579765920,18.43,1579808820,17.86,0.85,1017,1.62,4.23,1579779660,162,0.68,5,1579755060,16.093,250.7,16.96,1579713960,25.93,1579765920,17.74,1579719420,25.82,1579765920,"China","Guangdong",2020-01-23,NA
1579795200,"Possible drizzle overnight.","rain",1579821000,1579860480,0.99,0.0142,0.0487,1579878000,0.27,"rain",24.76,1579842000,15.03,1579909440,24.75,1579841940,15.3,1579909440,17.75,0.83,1017.8,2.01,3.14,1579795200,139,0.75,5,1579839180,16.093,254.4,17.75,1579809000,24.76,1579842000,18.43,1579808820,24.75,1579841940,"China","Guangdong",2020-01-24,NA
1579881600,"Light rain until morning, starting again in the evening.","rain",1579907400,1579946940,0.02,0.181,0.4138,1579964400,0.94,"rain",19.68,1579926600,9.05,1579994580,19.4,1579926600,6.48,1579993920,13.5,0.82,1017.8,3.58,10.31,1579943880,2,1,4,1579927200,16.01,255,12.41,1579964400,19.68,1579926600,12.68,1579964400,19.4,1579926600,"China","Guangdong",2020-01-25,NA
1579968000,"Rain in the morning and afternoon.","rain",1579993800,1580033400,0.05,0.5229,2.8284,1579996800,0.94,"rain",14.63,1580024460,5.37,1580076120,14.35,1580024460,2.16,1580076060,8.96,0.86,1018.1,5.1,12.21,1579995600,1,0.74,4,1580012760,15.253,265.2,8.43,1580050800,14.63,1580024460,6.18,1580050800,14.35,1580024460,"China","Guangdong",2020-01-26,NA
1580054400,"Clear throughout the day.","clear-day",1580080200,1580119860,0.08,0.0021,0.0096,1580121300,0.03,"rain",15.02,1580111220,5.41,1580162460,14.74,1580111220,2.75,1580162880,4.79,0.72,1018.6,4.67,9.84,1580072040,0,0.15,6,1580100420,16.093,267.3,5.37,1580076120,15.02,1580111220,2.16,1580076060,14.74,1580111220,"China","Guangdong",2020-01-27,NA
1580140800,"Partly cloudy throughout the day.","partly-cloudy-day",1580166540,1580206260,0.11,0.002,0.0083,1580147880,0.1,"rain",16.52,1580197920,5.54,1580250000,16.24,1580197920,2.92,1580249640,3.55,0.66,1020.6,4.22,9.27,1580147340,5,0.35,6,1580187840,16.093,250.8,5.41,1580162460,16.52,1580197920,2.75,1580162880,16.24,1580197920,"China","Guangdong",2020-01-28,NA
1580227200,"Partly cloudy throughout the day.","clear-day",1580252940,1580292720,0.14,0.0044,0.0072,1580284800,0.1,"rain",17.28,1580283720,4.89,1580338380,17,1580283720,2.94,1580338020,2.55,0.59,1022.7,4.06,9.91,1580233860,3,0.17,6,1580274180,16.093,244.5,5.54,1580250000,17.28,1580283720,2.92,1580249640,17,1580283720,"China","Guangdong",2020-01-29,NA
1580313600,"Clear throughout the day.","clear-day",1580339340,1580379180,0.17,0.0026,0.0064,1580365500,0.03,"rain",18.78,1580370240,3.94,1580424300,18.5,1580370240,2.73,1580424120,-1.09,0.46,1023.1,3.54,8.47,1580316960,12,0,8,1580359260,16.093,241.5,4.89,1580338380,18.78,1580370240,2.94,1580338020,18.5,1580370240,"China","Guangdong",2020-01-30,NA
1580400000,"Clear throughout the day.","clear-day",1580425680,1580465580,0.2,0.0022,0.0062,1580418000,0.05,"rain",20.07,1580456880,6.29,1580510640,19.79,1580456880,5.84,1580510520,-3.44,0.39,1022.8,1.53,3.87,1580400000,38,0,8,1580445660,16.093,243.5,3.94,1580424300,20.07,1580456880,2.73,1580424120,19.79,1580456880,"China","Guangdong",2020-01-31,NA
1580486400,"Mostly cloudy throughout the day.","partly-cloudy-day",1580512080,1580552040,0.23,0.0028,0.0087,1580505900,0.06,"rain",19.87,1580543520,11.12,1580576700,19.59,1580543520,11.39,1580576700,2.21,0.5,1022.6,1.42,2.34,1580548140,83,0.57,5,1580532780,16.093,238,6.29,1580510640,19.87,1580543520,5.84,1580510520,19.59,1580543520,"China","Guangdong",2020-02-01,NA
1580572800,"Mostly cloudy throughout the day.","partly-cloudy-day",1580598480,1580638500,0.26,0.0054,0.0507,1580601180,0.14,"rain",21.5,1580629800,13.73,1580680860,21.22,1580629800,14,1580680860,9.53,0.68,1022.4,1.89,3.81,1580621940,109,0.8,5,1580618760,16.093,241.3,11.12,1580576700,21.5,1580629800,11.39,1580576700,21.22,1580629800,"China","Guangdong",2020-02-02,NA
1580659200,"Light rain throughout the day.","rain",1580684820,1580724900,0.3,0.1976,1.4644,1580742000,0.92,"rain",17,1580712540,11.37,1580772300,16.72,1580712540,11.64,1580772300,12.55,0.86,1021.6,2.29,5.81,1580727960,22,0.94,5,1580704800,16.093,242.3,12.37,1580742000,17,1580712540,12.64,1580742000,16.72,1580712540,"China","Guangdong",2020-02-03,NA
1580745600,"Light rain until morning, starting again in the evening.","rain",1580771220,1580811360,0.33,0.5613,1.8328,1580753400,0.99,"rain",16.23,1580799960,12.67,1580860020,15.95,1580799960,12.94,1580860020,12.35,0.94,1022.1,2.27,4.99,1580745600,9,0.97,5,1580791140,15.177,241.2,11.37,1580772300,16.23,1580799960,11.64,1580772300,15.95,1580799960,"China","Guangdong",2020-02-04,NA
1580832000,"Possible drizzle in the morning.","rain",1580857560,1580897820,0.36,0.0582,0.2155,1580854980,0.6,"rain",18.86,1580887500,13.49,1580945040,18.58,1580887500,13.76,1580945040,13.47,0.91,1021.4,1.65,3.15,1580864700,36,0.85,6,1580876580,16.093,249,12.67,1580860020,18.86,1580887500,12.94,1580860020,18.58,1580887500,"China","Guangdong",2020-02-05,NA
