"province","country","lat","lon","date","confirmed","deaths","recovered","day_since_first_case_province","day_since_first_case_country"
"6111","Shandong","China",36.3427,118.1498,2020-02-02,230,0,6,12,12
"6112","Shandong","China",36.3427,118.1498,2020-02-03,259,0,7,13,13
"6113","Shandong","China",36.3427,118.1498,2020-02-04,275,0,11,14,14
"6114","Shandong","China",36.3427,118.1498,2020-02-05,307,0,15,15,15
"6115","Shandong","China",36.3427,118.1498,2020-02-06,347,0,27,16,16
"6116","Shandong","China",36.3427,118.1498,2020-02-07,386,0,37,17,17
"6117","Shandong","China",36.3427,118.1498,2020-02-08,416,0,44,18,18
"6118","Shandong","China",36.3427,118.1498,2020-02-09,444,1,63,19,19
"6119","Shandong","China",36.3427,118.1498,2020-02-10,466,1,66,20,20
"6120","Shandong","China",36.3427,118.1498,2020-02-11,487,1,80,21,21
"6121","Shandong","China",36.3427,118.1498,2020-02-12,497,2,92,22,22
"6122","Shandong","China",36.3427,118.1498,2020-02-13,509,2,105,23,23
"6123","Shandong","China",36.3427,118.1498,2020-02-14,523,2,136,24,24
"6124","Shandong","China",36.3427,118.1498,2020-02-15,532,2,156,25,25
"6125","Shandong","China",36.3427,118.1498,2020-02-16,537,2,173,26,26
"6126","Shandong","China",36.3427,118.1498,2020-02-17,541,2,191,27,27
"6127","Shandong","China",36.3427,118.1498,2020-02-18,543,3,211,28,28
"6128","Shandong","China",36.3427,118.1498,2020-02-19,544,3,231,29,29
"6129","Shandong","China",36.3427,118.1498,2020-02-20,546,4,254,30,30
"6130","Shandong","China",36.3427,118.1498,2020-02-21,749,4,281,31,31
"6131","Shandong","China",36.3427,118.1498,2020-02-22,750,4,302,32,32
"6132","Shandong","China",36.3427,118.1498,2020-02-23,754,4,321,33,33
"6133","Shandong","China",36.3427,118.1498,2020-02-24,755,5,343,34,34
"6134","Shandong","China",36.3427,118.1498,2020-02-25,756,6,355,35,35
"6135","Shandong","China",36.3427,118.1498,2020-02-26,756,6,377,36,36
"6136","Shandong","China",36.3427,118.1498,2020-02-27,756,6,387,37,37
"6137","Shandong","China",36.3427,118.1498,2020-02-28,756,6,405,38,38
"6138","Shandong","China",36.3427,118.1498,2020-02-29,756,6,421,39,39
"6139","Shandong","China",36.3427,118.1498,2020-03-01,758,6,443,40,40
"6140","Shandong","China",36.3427,118.1498,2020-03-02,758,6,460,41,41
"6141","Shandong","China",36.3427,118.1498,2020-03-03,758,6,511,42,42
"6142","Shandong","China",36.3427,118.1498,2020-03-04,758,6,516,43,43
"6143","Shandong","China",36.3427,118.1498,2020-03-05,758,6,578,44,44
"6144","Shandong","China",36.3427,118.1498,2020-03-06,758,6,618,45,45
"6145","Shandong","China",36.3427,118.1498,2020-03-07,758,6,627,46,46
"6146","Shandong","China",36.3427,118.1498,2020-03-08,758,6,642,47,47
"6147","Shandong","China",36.3427,118.1498,2020-03-09,758,6,700,48,48
"6148","Shandong","China",36.3427,118.1498,2020-03-10,758,6,719,49,49
"6149","Shandong","China",36.3427,118.1498,2020-03-11,760,6,726,50,50
"6150","Shandong","China",36.3427,118.1498,2020-03-12,760,6,734,51,51
"6151","Shandong","China",36.3427,118.1498,2020-03-13,760,7,739,52,52
"6152","Shandong","China",36.3427,118.1498,2020-03-14,760,7,741,53,53
"6153","Shandong","China",36.3427,118.1498,2020-03-15,760,7,741,54,54
"6154","Shandong","China",36.3427,118.1498,2020-03-16,760,7,746,55,55
"6155","Shandong","China",36.3427,118.1498,2020-03-17,761,7,746,56,56
"6156","Shandong","China",36.3427,118.1498,2020-03-18,761,7,746,57,57
"6157","Shandong","China",36.3427,118.1498,2020-03-19,761,7,747,58,58
"6158","Shandong","China",36.3427,118.1498,2020-03-20,762,7,748,59,59
"6159","Shandong","China",36.3427,118.1498,2020-03-21,764,7,749,60,60
"6160","Shandong","China",36.3427,118.1498,2020-03-22,766,7,750,61,61
"6161","Shandong","China",36.3427,118.1498,2020-03-23,767,7,751,62,62
"6162","Shanghai","China",31.202,121.4491,2020-01-22,9,0,0,1,1
"6163","Shanghai","China",31.202,121.4491,2020-01-23,16,0,0,2,2
"6164","Shanghai","China",31.202,121.4491,2020-01-24,20,0,1,3,3
"6165","Shanghai","China",31.202,121.4491,2020-01-25,33,0,1,4,4
"6166","Shanghai","China",31.202,121.4491,2020-01-26,40,1,1,5,5
"6167","Shanghai","China",31.202,121.4491,2020-01-27,53,1,3,6,6
"6168","Shanghai","China",31.202,121.4491,2020-01-28,66,1,4,7,7
"6169","Shanghai","China",31.202,121.4491,2020-01-29,96,1,5,8,8
"6170","Shanghai","China",31.202,121.4491,2020-01-30,112,1,5,9,9
"6171","Shanghai","China",31.202,121.4491,2020-01-31,135,1,9,10,10
"6172","Shanghai","China",31.202,121.4491,2020-02-01,169,1,10,11,11
"6173","Shanghai","China",31.202,121.4491,2020-02-02,182,1,10,12,12
"6174","Shanghai","China",31.202,121.4491,2020-02-03,203,1,10,13,13
"6175","Shanghai","China",31.202,121.4491,2020-02-04,219,1,12,14,14
"6176","Shanghai","China",31.202,121.4491,2020-02-05,243,1,15,15,15
"6177","Shanghai","China",31.202,121.4491,2020-02-06,257,1,25,16,16
"6178","Shanghai","China",31.202,121.4491,2020-02-07,277,1,30,17,17
"6179","Shanghai","China",31.202,121.4491,2020-02-08,286,1,41,18,18
"6180","Shanghai","China",31.202,121.4491,2020-02-09,293,1,44,19,19
"6181","Shanghai","China",31.202,121.4491,2020-02-10,299,1,48,20,20
"6182","Shanghai","China",31.202,121.4491,2020-02-11,303,1,52,21,21
"6183","Shanghai","China",31.202,121.4491,2020-02-12,311,1,57,22,22
"6184","Shanghai","China",31.202,121.4491,2020-02-13,315,1,62,23,23
"6185","Shanghai","China",31.202,121.4491,2020-02-14,318,1,90,24,24
"6186","Shanghai","China",31.202,121.4491,2020-02-15,326,1,124,25,25
"6187","Shanghai","China",31.202,121.4491,2020-02-16,328,1,140,26,26
"6188","Shanghai","China",31.202,121.4491,2020-02-17,333,1,161,27,27
"6189","Shanghai","China",31.202,121.4491,2020-02-18,333,1,177,28,28
"6190","Shanghai","China",31.202,121.4491,2020-02-19,333,2,186,29,29
"6191","Shanghai","China",31.202,121.4491,2020-02-20,334,2,199,30,30
"6192","Shanghai","China",31.202,121.4491,2020-02-21,334,2,211,31,31
"6193","Shanghai","China",31.202,121.4491,2020-02-22,335,3,227,32,32
"6194","Shanghai","China",31.202,121.4491,2020-02-23,335,3,249,33,33
"6195","Shanghai","China",31.202,121.4491,2020-02-24,335,3,261,34,34
"6196","Shanghai","China",31.202,121.4491,2020-02-25,336,3,268,35,35
"6197","Shanghai","China",31.202,121.4491,2020-02-26,337,3,272,36,36
"6198","Shanghai","China",31.202,121.4491,2020-02-27,337,3,276,37,37
"6199","Shanghai","China",31.202,121.4491,2020-02-28,337,3,279,38,38
"6200","Shanghai","China",31.202,121.4491,2020-02-29,337,3,287,39,39
"6201","Shanghai","China",31.202,121.4491,2020-03-01,337,3,290,40,40
"6202","Shanghai","China",31.202,121.4491,2020-03-02,337,3,292,41,41
"6203","Shanghai","China",31.202,121.4491,2020-03-03,338,3,294,42,42
"6204","Shanghai","China",31.202,121.4491,2020-03-04,338,3,298,43,43
"6205","Shanghai","China",31.202,121.4491,2020-03-05,339,3,303,44,44
"6206","Shanghai","China",31.202,121.4491,2020-03-06,342,3,306,45,45
"6207","Shanghai","China",31.202,121.4491,2020-03-07,342,3,313,46,46
"6208","Shanghai","China",31.202,121.4491,2020-03-08,342,3,314,47,47
"6209","Shanghai","China",31.202,121.4491,2020-03-09,342,3,315,48,48
"6210","Shanghai","China",31.202,121.4491,2020-03-10,344,3,319,49,49
"6211","Shanghai","China",31.202,121.4491,2020-03-11,344,3,320,50,50
"6212","Shanghai","China",31.202,121.4491,2020-03-12,344,3,321,51,51
"6213","Shanghai","China",31.202,121.4491,2020-03-13,346,3,324,52,52
"6214","Shanghai","China",31.202,121.4491,2020-03-14,353,3,324,53,53
"6215","Shanghai","China",31.202,121.4491,2020-03-15,353,3,324,54,54
"6216","Shanghai","China",31.202,121.4491,2020-03-16,355,3,325,55,55
"6217","Shanghai","China",31.202,121.4491,2020-03-17,358,3,325,56,56
"6218","Shanghai","China",31.202,121.4491,2020-03-18,361,3,326,57,57
"6219","Shanghai","China",31.202,121.4491,2020-03-19,363,3,326,58,58
"6220","Shanghai","China",31.202,121.4491,2020-03-20,371,3,326,59,59
"6221","Shanghai","China",31.202,121.4491,2020-03-21,380,3,327,60,60
"6222","Shanghai","China",31.202,121.4491,2020-03-22,394,4,328,61,61
"6223","Shanghai","China",31.202,121.4491,2020-03-23,404,4,329,62,62
"6224","Shanxi","China",37.5777,112.2922,2020-01-22,1,0,0,1,1
"6225","Shanxi","China",37.5777,112.2922,2020-01-23,1,0,0,2,2
"6226","Shanxi","China",37.5777,112.2922,2020-01-24,1,0,0,3,3
"6227","Shanxi","China",37.5777,112.2922,2020-01-25,6,0,0,4,4
"6228","Shanxi","China",37.5777,112.2922,2020-01-26,9,0,0,5,5
"6229","Shanxi","China",37.5777,112.2922,2020-01-27,13,0,0,6,6
"6230","Shanxi","China",37.5777,112.2922,2020-01-28,27,0,0,7,7
"6231","Shanxi","China",37.5777,112.2922,2020-01-29,27,0,1,8,8
"6232","Shanxi","China",37.5777,112.2922,2020-01-30,35,0,1,9,9
"6233","Shanxi","China",37.5777,112.2922,2020-01-31,39,0,1,10,10
"6234","Shanxi","China",37.5777,112.2922,2020-02-01,47,0,1,11,11
"6235","Shanxi","China",37.5777,112.2922,2020-02-02,66,0,3,12,12
"6236","Shanxi","China",37.5777,112.2922,2020-02-03,74,0,2,13,13
"6237","Shanxi","China",37.5777,112.2922,2020-02-04,81,0,4,14,14
"6238","Shanxi","China",37.5777,112.2922,2020-02-05,81,0,5,15,15
"6239","Shanxi","China",37.5777,112.2922,2020-02-06,96,0,12,16,16
"6240","Shanxi","China",37.5777,112.2922,2020-02-07,104,0,15,17,17
"6241","Shanxi","China",37.5777,112.2922,2020-02-08,115,0,21,18,18
"6242","Shanxi","China",37.5777,112.2922,2020-02-09,119,0,25,19,19
"6243","Shanxi","China",37.5777,112.2922,2020-02-10,119,0,25,20,20
"6244","Shanxi","China",37.5777,112.2922,2020-02-11,124,0,30,21,21
"6245","Shanxi","China",37.5777,112.2922,2020-02-12,126,0,33,22,22
"6246","Shanxi","China",37.5777,112.2922,2020-02-13,126,0,36,23,23
"6247","Shanxi","China",37.5777,112.2922,2020-02-14,127,0,38,24,24
"6248","Shanxi","China",37.5777,112.2922,2020-02-15,128,0,46,25,25
"6249","Shanxi","China",37.5777,112.2922,2020-02-16,129,0,50,26,26
"6250","Shanxi","China",37.5777,112.2922,2020-02-17,130,0,53,27,27
"6251","Shanxi","China",37.5777,112.2922,2020-02-18,131,0,61,28,28
"6252","Shanxi","China",37.5777,112.2922,2020-02-19,131,0,68,29,29
"6253","Shanxi","China",37.5777,112.2922,2020-02-20,132,0,76,30,30
"6254","Shanxi","China",37.5777,112.2922,2020-02-21,132,0,78,31,31
"6255","Shanxi","China",37.5777,112.2922,2020-02-22,132,0,81,32,32
"6256","Shanxi","China",37.5777,112.2922,2020-02-23,132,0,88,33,33
"6257","Shanxi","China",37.5777,112.2922,2020-02-24,133,0,94,34,34
"6258","Shanxi","China",37.5777,112.2922,2020-02-25,133,0,98,35,35
"6259","Shanxi","China",37.5777,112.2922,2020-02-26,133,0,104,36,36
"6260","Shanxi","China",37.5777,112.2922,2020-02-27,133,0,107,37,37
"6261","Shanxi","China",37.5777,112.2922,2020-02-28,133,0,112,38,38
"6262","Shanxi","China",37.5777,112.2922,2020-02-29,133,0,114,39,39
"6263","Shanxi","China",37.5777,112.2922,2020-03-01,133,0,116,40,40
"6264","Shanxi","China",37.5777,112.2922,2020-03-02,133,0,119,41,41
"6265","Shanxi","China",37.5777,112.2922,2020-03-03,133,0,124,42,42
"6266","Shanxi","China",37.5777,112.2922,2020-03-04,133,0,124,43,43
"6267","Shanxi","China",37.5777,112.2922,2020-03-05,133,0,126,44,44
"6268","Shanxi","China",37.5777,112.2922,2020-03-06,133,0,126,45,45
"6269","Shanxi","China",37.5777,112.2922,2020-03-07,133,0,126,46,46
"6270","Shanxi","China",37.5777,112.2922,2020-03-08,133,0,126,47,47
"6271","Shanxi","China",37.5777,112.2922,2020-03-09,133,0,127,48,48
"6272","Shanxi","China",37.5777,112.2922,2020-03-10,133,0,131,49,49
"6273","Shanxi","China",37.5777,112.2922,2020-03-11,133,0,131,50,50
"6274","Shanxi","China",37.5777,112.2922,2020-03-12,133,0,132,51,51
"6275","Shanxi","China",37.5777,112.2922,2020-03-13,133,0,133,52,52
"6276","Shanxi","China",37.5777,112.2922,2020-03-14,133,0,133,53,53
"6277","Shanxi","China",37.5777,112.2922,2020-03-15,133,0,133,54,54
"6278","Shanxi","China",37.5777,112.2922,2020-03-16,133,0,133,55,55
"6279","Shanxi","China",37.5777,112.2922,2020-03-17,133,0,133,56,56
"6280","Shanxi","China",37.5777,112.2922,2020-03-18,133,0,133,57,57
"6281","Shanxi","China",37.5777,112.2922,2020-03-19,133,0,133,58,58
"6282","Shanxi","China",37.5777,112.2922,2020-03-20,133,0,133,59,59
"6283","Shanxi","China",37.5777,112.2922,2020-03-21,133,0,133,60,60
"6284","Shanxi","China",37.5777,112.2922,2020-03-22,133,0,133,61,61
"6285","Shanxi","China",37.5777,112.2922,2020-03-23,133,0,133,62,62
"6286","Shasta County, CA","US",40.7909,-121.8474,2020-03-09,1,0,0,1,48
"6287","Shelby County, TN","US",35.1269,-89.9253,2020-03-08,1,0,0,1,47
"6288","Shelby County, TN","US",35.1269,-89.9253,2020-03-09,1,0,0,2,48
"6289","Sichuan","China",30.6171,102.7103,2020-01-22,5,0,0,1,1
"6290","Sichuan","China",30.6171,102.7103,2020-01-23,8,0,0,2,2
"6291","Sichuan","China",30.6171,102.7103,2020-01-24,15,0,0,3,3
"6292","Sichuan","China",30.6171,102.7103,2020-01-25,28,0,0,4,4
"6293","Sichuan","China",30.6171,102.7103,2020-01-26,44,0,0,5,5
"6294","Sichuan","China",30.6171,102.7103,2020-01-27,69,0,0,6,6
"6295","Sichuan","China",30.6171,102.7103,2020-01-28,90,0,0,7,7
"6296","Sichuan","China",30.6171,102.7103,2020-01-29,108,1,1,8,8
"6297","Sichuan","China",30.6171,102.7103,2020-01-30,142,1,1,9,9
"6298","Sichuan","China",30.6171,102.7103,2020-01-31,177,1,1,10,10
"6299","Sichuan","China",30.6171,102.7103,2020-02-01,207,1,3,11,11
"6300","Sichuan","China",30.6171,102.7103,2020-02-02,231,1,11,12,12
"6301","Sichuan","China",30.6171,102.7103,2020-02-03,254,1,14,13,13
"6302","Sichuan","China",30.6171,102.7103,2020-02-04,282,1,14,14,14
"6303","Sichuan","China",30.6171,102.7103,2020-02-05,301,1,24,15,15
"6304","Sichuan","China",30.6171,102.7103,2020-02-06,321,1,31,16,16
"6305","Sichuan","China",30.6171,102.7103,2020-02-07,344,1,42,17,17
"6306","Sichuan","China",30.6171,102.7103,2020-02-08,364,1,60,18,18
"6307","Sichuan","China",30.6171,102.7103,2020-02-09,386,1,71,19,19
"6308","Sichuan","China",30.6171,102.7103,2020-02-10,405,1,80,20,20
"6309","Sichuan","China",30.6171,102.7103,2020-02-11,417,1,85,21,21
"6310","Sichuan","China",30.6171,102.7103,2020-02-12,436,1,92,22,22
"6311","Sichuan","China",30.6171,102.7103,2020-02-13,451,1,104,23,23
"6312","Sichuan","China",30.6171,102.7103,2020-02-14,463,1,114,24,24
"6313","Sichuan","China",30.6171,102.7103,2020-02-15,470,1,119,25,25
"6314","Sichuan","China",30.6171,102.7103,2020-02-16,481,3,131,26,26
"6315","Sichuan","China",30.6171,102.7103,2020-02-17,495,3,156,27,27
"6316","Sichuan","China",30.6171,102.7103,2020-02-18,508,3,169,28,28
"6317","Sichuan","China",30.6171,102.7103,2020-02-19,514,3,188,29,29
"6318","Sichuan","China",30.6171,102.7103,2020-02-20,520,3,217,30,30
"6319","Sichuan","China",30.6171,102.7103,2020-02-21,525,3,231,31,31
"6320","Sichuan","China",30.6171,102.7103,2020-02-22,526,3,250,32,32
"6321","Sichuan","China",30.6171,102.7103,2020-02-23,526,3,261,33,33
"6322","Sichuan","China",30.6171,102.7103,2020-02-24,527,3,276,34,34
"6323","Sichuan","China",30.6171,102.7103,2020-02-25,529,3,289,35,35
"6324","Sichuan","China",30.6171,102.7103,2020-02-26,531,3,307,36,36
"6325","Sichuan","China",30.6171,102.7103,2020-02-27,534,3,321,37,37
"6326","Sichuan","China",30.6171,102.7103,2020-02-28,538,3,338,38,38
"6327","Sichuan","China",30.6171,102.7103,2020-02-29,538,3,351,39,39
"6328","Sichuan","China",30.6171,102.7103,2020-03-01,538,3,365,40,40
"6329","Sichuan","China",30.6171,102.7103,2020-03-02,538,3,386,41,41
"6330","Sichuan","China",30.6171,102.7103,2020-03-03,538,3,394,42,42
"6331","Sichuan","China",30.6171,102.7103,2020-03-04,538,3,406,43,43
"6332","Sichuan","China",30.6171,102.7103,2020-03-05,539,3,425,44,44
"6333","Sichuan","China",30.6171,102.7103,2020-03-06,539,3,442,45,45
"6334","Sichuan","China",30.6171,102.7103,2020-03-07,539,3,454,46,46
"6335","Sichuan","China",30.6171,102.7103,2020-03-08,539,3,464,47,47
"6336","Sichuan","China",30.6171,102.7103,2020-03-09,539,3,466,48,48
"6337","Sichuan","China",30.6171,102.7103,2020-03-10,539,3,478,49,49
"6338","Sichuan","China",30.6171,102.7103,2020-03-11,539,3,488,50,50
"6339","Sichuan","China",30.6171,102.7103,2020-03-12,539,3,498,51,51
"6340","Sichuan","China",30.6171,102.7103,2020-03-13,539,3,503,52,52
"6341","Sichuan","China",30.6171,102.7103,2020-03-14,539,3,511,53,53
"6342","Sichuan","China",30.6171,102.7103,2020-03-15,539,3,516,54,54
"6343","Sichuan","China",30.6171,102.7103,2020-03-16,539,3,516,55,55
"6344","Sichuan","China",30.6171,102.7103,2020-03-17,540,3,520,56,56
"6345","Sichuan","China",30.6171,102.7103,2020-03-18,540,3,525,57,57
"6346","Sichuan","China",30.6171,102.7103,2020-03-19,540,3,536,58,58
"6347","Sichuan","China",30.6171,102.7103,2020-03-20,541,3,536,59,59
"6348","Sichuan","China",30.6171,102.7103,2020-03-21,542,3,536,60,60
"6349","Sichuan","China",30.6171,102.7103,2020-03-22,543,3,536,61,61
"6350","Sichuan","China",30.6171,102.7103,2020-03-23,543,3,536,62,62
"6351","Singapore","Singapore",1.2833,103.8333,2020-01-23,1,0,0,1,1
"6352","Singapore","Singapore",1.2833,103.8333,2020-01-24,3,0,0,2,2
"6353","Singapore","Singapore",1.2833,103.8333,2020-01-25,3,0,0,3,3
"6354","Singapore","Singapore",1.2833,103.8333,2020-01-26,4,0,0,4,4
"6355","Singapore","Singapore",1.2833,103.8333,2020-01-27,5,0,0,5,5
"6356","Singapore","Singapore",1.2833,103.8333,2020-01-28,7,0,0,6,6
"6357","Singapore","Singapore",1.2833,103.8333,2020-01-29,7,0,0,7,7
"6358","Singapore","Singapore",1.2833,103.8333,2020-01-30,10,0,0,8,8
"6359","Singapore","Singapore",1.2833,103.8333,2020-01-31,13,0,0,9,9
"6360","Singapore","Singapore",1.2833,103.8333,2020-02-01,16,0,0,10,10
"6361","Singapore","Singapore",1.2833,103.8333,2020-02-02,18,0,0,11,11
"6362","Singapore","Singapore",1.2833,103.8333,2020-02-03,18,0,0,12,12
"6363","Singapore","Singapore",1.2833,103.8333,2020-02-04,24,0,0,13,13
"6364","Singapore","Singapore",1.2833,103.8333,2020-02-05,28,0,0,14,14
"6365","Singapore","Singapore",1.2833,103.8333,2020-02-06,28,0,0,15,15
"6366","Singapore","Singapore",1.2833,103.8333,2020-02-07,30,0,0,16,16
"6367","Singapore","Singapore",1.2833,103.8333,2020-02-08,33,0,2,17,17
"6368","Singapore","Singapore",1.2833,103.8333,2020-02-09,40,0,2,18,18
"6369","Singapore","Singapore",1.2833,103.8333,2020-02-10,45,0,2,19,19
"6370","Singapore","Singapore",1.2833,103.8333,2020-02-11,47,0,9,20,20
"6371","Singapore","Singapore",1.2833,103.8333,2020-02-12,50,0,15,21,21
"6372","Singapore","Singapore",1.2833,103.8333,2020-02-13,58,0,15,22,22
"6373","Singapore","Singapore",1.2833,103.8333,2020-02-14,67,0,17,23,23
"6374","Singapore","Singapore",1.2833,103.8333,2020-02-15,72,0,18,24,24
"6375","Singapore","Singapore",1.2833,103.8333,2020-02-16,75,0,18,25,25
"6376","Singapore","Singapore",1.2833,103.8333,2020-02-17,77,0,24,26,26
"6377","Singapore","Singapore",1.2833,103.8333,2020-02-18,81,0,29,27,27
"6378","Singapore","Singapore",1.2833,103.8333,2020-02-19,84,0,34,28,28
"6379","Singapore","Singapore",1.2833,103.8333,2020-02-20,84,0,34,29,29
"6380","Singapore","Singapore",1.2833,103.8333,2020-02-21,85,0,37,30,30
"6381","Singapore","Singapore",1.2833,103.8333,2020-02-22,85,0,37,31,31
"6382","Singapore","Singapore",1.2833,103.8333,2020-02-23,89,0,51,32,32
"6383","Singapore","Singapore",1.2833,103.8333,2020-02-24,89,0,51,33,33
"6384","Singapore","Singapore",1.2833,103.8333,2020-02-25,91,0,53,34,34
"6385","Singapore","Singapore",1.2833,103.8333,2020-02-26,93,0,62,35,35
"6386","Singapore","Singapore",1.2833,103.8333,2020-02-27,93,0,62,36,36
"6387","Singapore","Singapore",1.2833,103.8333,2020-02-28,93,0,62,37,37
"6388","Singapore","Singapore",1.2833,103.8333,2020-02-29,102,0,72,38,38
"6389","Singapore","Singapore",1.2833,103.8333,2020-03-01,106,0,72,39,39
"6390","Singapore","Singapore",1.2833,103.8333,2020-03-02,108,0,78,40,40
"6391","Singapore","Singapore",1.2833,103.8333,2020-03-03,110,0,78,41,41
"6392","Singapore","Singapore",1.2833,103.8333,2020-03-04,110,0,78,42,42
"6393","Singapore","Singapore",1.2833,103.8333,2020-03-05,117,0,78,43,43
"6394","Singapore","Singapore",1.2833,103.8333,2020-03-06,130,0,78,44,44
"6395","Singapore","Singapore",1.2833,103.8333,2020-03-07,138,0,78,45,45
"6396","Singapore","Singapore",1.2833,103.8333,2020-03-08,150,0,78,46,46
"6397","Singapore","Singapore",1.2833,103.8333,2020-03-09,150,0,78,47,47
"6398","Singapore","Singapore",1.2833,103.8333,2020-03-10,160,0,78,48,48
"6399","Singapore","Singapore",1.2833,103.8333,2020-03-11,178,0,96,49,49
"6400","Singapore","Singapore",1.2833,103.8333,2020-03-12,178,0,96,50,50
"6401","Singapore","Singapore",1.2833,103.8333,2020-03-13,200,0,97,51,51
"6402","Singapore","Singapore",1.2833,103.8333,2020-03-14,212,0,105,52,52
"6403","Singapore","Singapore",1.2833,103.8333,2020-03-15,226,0,105,53,53
"6404","Singapore","Singapore",1.2833,103.8333,2020-03-16,243,0,109,54,54
"6405","Singapore","Singapore",1.2833,103.8333,2020-03-17,266,0,114,55,55
"6406","Singapore","Singapore",1.2833,103.8333,2020-03-18,313,0,114,56,56
"6407","Singapore","Singapore",1.2833,103.8333,2020-03-19,345,0,114,57,57
"6408","Singapore","Singapore",1.2833,103.8333,2020-03-20,385,0,124,58,58
"6409","Singapore","Singapore",1.2833,103.8333,2020-03-21,432,2,140,59,59
"6410","Singapore","Singapore",1.2833,103.8333,2020-03-22,455,2,144,60,60
"6411","Singapore","Singapore",1.2833,103.8333,2020-03-23,455,2,144,61,61
"6412","Sint Maarten","Netherlands",18.0425,-63.0548,2020-03-20,1,0,0,1,23
"6413","Sint Maarten","Netherlands",18.0425,-63.0548,2020-03-21,1,0,0,2,24
"6414","Sint Maarten","Netherlands",18.0425,-63.0548,2020-03-22,1,0,0,3,25
"6415","Sint Maarten","Netherlands",18.0425,-63.0548,2020-03-23,1,0,0,4,26
"6416","Slovakia","Slovakia",48.669,19.699,2020-03-06,1,0,0,1,1
"6417","Slovakia","Slovakia",48.669,19.699,2020-03-07,1,0,0,2,2
"6418","Slovakia","Slovakia",48.669,19.699,2020-03-08,3,0,0,3,3
"6419","Slovakia","Slovakia",48.669,19.699,2020-03-09,3,0,0,4,4
"6420","Slovakia","Slovakia",48.669,19.699,2020-03-10,7,0,0,5,5
"6421","Slovakia","Slovakia",48.669,19.699,2020-03-11,10,0,0,6,6
"6422","Slovakia","Slovakia",48.669,19.699,2020-03-12,16,0,0,7,7
"6423","Slovakia","Slovakia",48.669,19.699,2020-03-13,32,0,0,8,8
"6424","Slovakia","Slovakia",48.669,19.699,2020-03-14,44,0,0,9,9
"6425","Slovakia","Slovakia",48.669,19.699,2020-03-15,54,0,0,10,10
